电影综合,#genre#
淄博公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001037/index.m3u8
淄博生活,http://39.134.144.6:8089/PLTV/88888888/224/3221225985/index.m3u8
淄博生活,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000294/index.m3u8
淄博都市,http://39.134.144.6:8089/PLTV/88888888/224/3221226061/index.m3u8
淄博都市,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000293/index.m3u8
沂源新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221225916/index.m3u8
沂源新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001002/index.m3u8
德州公共,http://39.134.144.6:8089/PLTV/88888888/224/3221226069/index.m3u8
平原新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001064/index.m3u8
陵城新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226477/index.m3u8
陵城新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001082/index.m3u8
邹平新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226152/index.m3u8
邹平新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001058/index.m3u8
东营公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225908/index.m3u8
东营公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000227/index.m3u8
聊城公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225977/index.m3u8
聊城公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000251/index.m3u8
临沂公共,http://39.134.144.6:8089/PLTV/88888888/224/3221225982/index.m3u8
临沂公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000256/index.m3u8
临沂农科,http://39.134.144.6:8089/PLTV/88888888/224/3221225914/index.m3u8
临沂农科,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000121/index.m3u8
沂南温泉旅游,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001097/index.m3u8
郓城新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226099/index.m3u8
郓城新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001041/index.m3u8
东明TV-1,http://39.134.144.6:8089/PLTV/88888888/224/3221226178/index.m3u8
新泰乡村,http://39.134.144.6:8089/PLTV/88888888/224/3221226180/index.m3u8
新泰乡村,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001066/index.m3u8
禹城综艺,http://39.134.144.6:8089/PLTV/88888888/224/3221226158/index.m3u8
禹城综艺,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001062/index.m3u8
兖州新闻,http://39.134.144.6:8089/PLTV/88888888/224/3221226140/index.m3u8
兖州新闻,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001051/index.m3u8
兰陵公共,http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001095/index.m3u8
QTV-1,http://video10.qtv.com.cn/drm/qtv1at/manifest.m3u8
QTV-2,http://video10.qtv.com.cn/drm/qtv2at/manifest.m3u8
QTV-3,http://video10.qtv.com.cn/drm/qtv3at/manifest.m3u8
QTV-4,http://video10.qtv.com.cn/drm/qtv4at/manifest.m3u8
QTV-5,http://video10.qtv.com.cn/drm/qtv5at/manifest.m3u8
青岛城阳频道,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
菏泽影视频道,http://zb.hezegd.com:1935/live/hztv3/1000k/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8

山西综合,#genre#
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd=
长治公共,http://live.njgdmm.com/changzhi/cztv2.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd=

福建综合,#genre#
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8
厦门卫视,http://112.123.243.37:50085/tsfile/live/0136_1.m3u8
厦门卫视,http://125.42.148.148:9901/tsfile/live/0125_1.m3u8
厦门卫视,http://125.42.148.104:9901/tsfile/live/0125_1.m3u8
厦门卫视,http://219.146.95.58:59902/tsfile/live/0129_1.m3u8
厦门卫视,http://219.146.95.58:59902/tsfile/live/0129_1.m3u8?txiptv=
厦门卫视,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud=
晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8
福建新闻,https://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
福建新闻,http://live.xmcdn.com/live/792/64.m3u8
福建电视剧,http://a21709.tv.netsite.cc/proxy/1180178372/1180178372.m3u8
福建经济,http://live.xmcdn.com/live/789/64.m3u8
福建旅游频道,http://a21709.tv.netsite.cc/proxy/1739179131/1739179131.m3u8
福建经视频道,http://a21709.tv.netsite.cc/proxy/561753807/561753807.m3u8
厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
三明新闻,http://ls.qingting.fm/live/4885.m3u8
三明新闻,https://ls.qingting.fm/live/5022100/64k.m3u8

陕西综合,#genre#
陕西卫视,http://221.2.148.205:8154/tsfile/live/0136_1.m3u8
陕西卫视,http://61.156.228.12:8154/tsfile/live/0136_1.m3u8
陕西新闻资讯,http://a21709.tv.netsite.cc/proxy/1595881474/1595881474.m3u8
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8
陕西新闻资讯,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8
陕西都市青春,http://a21709.tv.netsite.cc/proxy/391844543/391844543.m3u8
陕西都市青春,http://112.46.105.20:8009/hls/19/index.m3u8
陕西都市青春,http://gxlive.snrtv.com/sx2-SD.m3u8
陕西都市青春,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8
陕西生活,http://gxlive.snrtv.com/sx3-SD.m3u8
陕西公共,http://ls.qingting.fm/live/1222.m3u8
陕西公共,http://gxlive.snrtv.com/sx5-SD.m3u8
陕西乐家购物,http://gxlive.snrtv.com/sx6-SD.m3u8
陕西体育休闲,http://a21709.tv.netsite.cc/proxy/742107634/742107634.m3u8
陕西体育休闲,http://112.46.105.20:8009/hls/24/index.m3u8
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8
陕西西部电影,http://112.46.105.20:8009/hls/62/index.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
陕西6套,http://112.46.85.60:8009/hls/23/index.m3u8
陕西一套,http://219.145.93.74:10000/tsfile/live/1000_1.m3u8
陕西二套,http://219.145.93.74:10000/tsfile/live/1001_1.m3u8
陕西农林,http://a21709.tv.netsite.cc/proxy/1359389546/1359389546.m3u8
陕西生活频道,http://a21709.tv.netsite.cc/proxy/286895848/286895848.m3u8
陕西购物,http://a21709.tv.netsite.cc/proxy/1183146985/1183146985.m3u8
陕西秦腔,http://112.46.105.20:8009/hls/22/index.m3u8
陕西卫视,http://113.26.202.52:1299/tsfile/live/0136_1.m3u8
陕西卫视,http://39.164.160.249:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://183.11.239.36:808/hls/58/index.m3u8
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://111.61.236.247:9081/hls/46/index.m3u8
陕西卫视,http://111.227.196.164:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://222.169.85.8:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://112.123.243.37:50085/tsfile/live/0109_1.m3u8
陕西卫视,http://42.225.117.174:11199/tsfile/live/0136_1.m3u8
陕西卫视,http://124.116.183.146:9901/tsfile/live/0136_1.m3u8#rtsp://60.13.39.18/PLTV/88888910/224/3221225544/10000100000000060000000000107324_0.smil#rtsp://60.13.39.19/PLTV/88888910/224/3221225544/10000100000000060000000000107324_0.smil
陕西卫视,http://36.32.174.67:60080/newlive/live/hls/44/live.m3u8
陕西卫视,http://218.13.170.98:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8
陕西卫视,http://120.238.94.10:9901/tsfile/live/1070_1.m3u8#rtsp://115.85.232.19/PLTV/88888910/224/3221225544/10000100000000060000000000107324_0.smil
陕西卫视,http://dassby.qqff.top:99/live/陕西卫视/index.m3u8
陕西卫视,http://stream.snrtv.com/sxbc-star-tBRUZ8.m3u8
陕西卫视,http://112.27.235.94:8000/hls/43/index.m3u8
陕西卫视,http://sh.lnott.top:880/dx51.m3u8
陕西卫视,http://alzbl.snrtv.com/live/sxws20250903.m3u8
陕西卫视,http://219.145.93.74:10000/tsfile/live/0136_1.m3u8
陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8
陕西卫视,http://36.136.13.250:18181/tsfile/live/0136_1.m3u8
陕西卫视,http://110.53.218.182:9002/tsfile/live/0136_1.m3u8
陕西卫视,http://115.48.160.122:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://123.130.84.106:8154/tsfile/live/0136_1.m3u8
陕西卫视,http://219.146.95.58:59902/tsfile/live/0136_1.m3u8?txiptv=
陕西卫视,http://111.14.181.15:9901/tsfile/live/0136_1.m3u8
陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8
陕西卫视,http://111.43.126.240:9003/hls/68/index.m3u8
陕西卫视,http://120.238.94.10:9901/tsfile/live/1070_1.m3u8
陕西秦腔——丑角戏（烘窑）,http://gcw.bdcdn.shoujiduoduo.com/v/200722/c8d90e93efef0566c219d9fc1ef7b06c.mp4
陕西新闻资讯频道,https://mursor.ottiptv.cc/migu/956909289.m3u8?migutoken=315436e08bc99e8dc38395c65e4db68bb74bfefd5c2568b9dfd40e804256bd21322fb3b2ca3525605c0688c45ab011fec98e893ff110bd05da8d96e4a2ab10adc98327bf2d27db77d75486468e
陕西都市青春频道,https://mursor.ottiptv.cc/migu/956909358.m3u8?migutoken=c02b5081146ce6d592feeb6865e283ba438b47825f612d28380bdce86a1a2e9ad924fd39f63b9fb2cd114faf9686498836ade5bf01f32f1e386ad32750806dba6476a3f126d113be992eb10b44
陕西体育休闲频道,https://mursor.ottiptv.cc/migu/956909356.m3u8?migutoken=23b1844c1eaf18b459565412caf64de39856a581aab19996fc1b0ad6dae72d845a864a4faa2a4b9c36fec16d1e3e428a8f600bf7d070e420e3033bbd50484f8fefdb69fc86695eca971af7beca
陕西秦腔频道,https://mursor.ottiptv.cc/migu/956909303.m3u8?migutoken=4da644e82fdfc0b7d6780d0fc36a7c25383a7728b1ecad33f0a5c85ddf2613188ba9c4844fa4a618b05a1ca86374ecd99ecb61553decb361de844ab40be04e3c36237cdfb0e92ff19fa6199e31
陕西新闻资讯频道,https://mursor.ottiptv.cc/migu/956909289.m3u8?migutoken=be49b695e1f3efaaac6244c6dbe4011a6ea09cb59129cc41004f07203efe3e6edcfce89f017729ca9ce449645ea3c92a38d35b17d9295f913787fc791ca4bc2179dc5bb3d47ab2752750b7eade
陕西卫视-MCP,https://mursor.ottiptv.cc/mcp/shanxiws.m3u8

重庆综合,#genre#
重庆汽摩,http://183.64.181.25:40023/rongchang01.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%5B%E6%99%B4%E5%9B%AD%5D=
重庆汽摩,http://183.230.184.51:65500/tntv1.m3u8?zzhongqd=
重庆汽摩,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8
涪陵电视台,http://183.64.215.48:1002/1.m3u8
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8?zzhongqd=
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd=
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8?zzhongqd=#http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8?zzhongqd#http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8?zzhongqd
重庆新闻,http://a21709.tv.netsite.cc/proxy/1555453135/1555453135.m3u8
重庆新闻,https://cqcb.iptv.darwinchow.com/cqtvnewsHD
重庆社会与法,https://cqcb.iptv.darwinchow.com/cqtvtrendyHD
重庆少儿,https://cqcb.iptv.darwinchow.com/cqseHD
重庆文体娱乐,https://cqcb.iptv.darwinchow.com/cqwtylHD
重庆新农村,https://cqcb.iptv.darwinchow.com/cqggncHD
重庆移动,https://cqcb.iptv.darwinchow.com/mryyHD
万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
凉山新闻,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
凉山彝语频道,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
万州科教 (576p),http://123.146.162.24:8013/tslslive/URetCnP/hls/live_sd.m3u8
熊猫频道01,https://mursor.ottiptv.cc/migu/609158151.m3u8?migutoken=892a9cd892d714db7ea6d290d8b8c6d6d2d72e4b7f97504c5c566ebc2ed639f692cb015c65b490168db2efc691a85b6cc03cc8e7372bedf5220cee8e46bf997dcf6ebf9bf104a0a89e69abbec7
熊猫频道1,https://mursor.ottiptv.cc/migu/608933610.m3u8?migutoken=b711e93cbbc94fe5a3f84c18541132da9fda1aaba59857d9d2dc1d6eec3462b7dfeabb75b152bb70e24467c3813e6aaa3dcd954121515490f8a465efc62f8471fe0a19926c230addea5aa91230
熊猫频道2,https://mursor.ottiptv.cc/migu/608933640.m3u8?migutoken=75453e4dc39b0f1508181c21fcf23081d38f6962134b454a8a4c6fdca38fbc6605775c5bdbf00c687ed62b422ad6f6519ffa68a5f8bc452912c3bc12b1f1fefe081740db1a3c3860972404d033
熊猫频道3,https://mursor.ottiptv.cc/migu/608934619.m3u8?migutoken=a0549f8464d4c7d69093a934bb4546573f897f3dd21757ced5568e3b1cec0897a193f42da3bccd3e637e92fdb3151ebc1b18517fdd7d8a89426407cae272feb540db646c50b5d0d94e69c29c28
熊猫频道4,https://mursor.ottiptv.cc/migu/608934721.m3u8?migutoken=56f3cc105bb506e859b4d6a4dae293e13c4ac456f494baac694b5cbfaef2a3a182385a04ebefddbdec0544b8e70fbd30700afeed1edf982e15cd0a2a615c9adf239e30886f12a2da9306e9ada5
熊猫频道5,https://mursor.ottiptv.cc/migu/608935104.m3u8?migutoken=1853df5a3ca0c58fc2e3146f4c651b94627d0439a7c8bc486a601902d4e84d3bbd9751f70d68522fdfbfaac03555cdb20db7cf3f02b87a249a6c7dfc69a534f2ee0a2ec95eb65cdc3a43565d57
熊猫频道6,https://mursor.ottiptv.cc/migu/608935797.m3u8?migutoken=7a52a1e0b77c153679222fd9b1e1eae4a0b04347fac46805652e56ecb25d55da7060967d215f55125c482bcbe82510f35193dc9b7867e98b41ddf778f6bc657ca1a8318c96f6db2b0279e9674f
熊猫频道7,https://mursor.ottiptv.cc/migu/609169286.m3u8?migutoken=c8443856de56d66f96849f04618c6148f39c6519a8fe911ef96d5c4d232d00863f9eff84c2fd9bc158e62e818e99f7b2a1af525a3c7d80a8a14e7a48ad1d592e150978b6899bdc7d07c8f96496
熊猫频道8,https://mursor.ottiptv.cc/migu/609169287.m3u8?migutoken=5a79ede2f15128d5e23b747ff00aa6cb0860eab824639ad1d1efb55fe26b88b43889a2b90543a7a8263a336789bcaef282c46b56e2305bb88f9238e5a43e798ef490ebbe31b08ca99ee69b7190
熊猫频道9,https://mursor.ottiptv.cc/migu/609169226.m3u8?migutoken=0406c0ce54ec14e05530bcd69ddfc170d10ce45b0626dbbb197340ceeb7d4d66b0ca0c2949b1ac55eadea0e98c19618f50abe815de82a5f38461c0cb93a7fe479a159946e8513d2f1402f4267b
熊猫频道10,https://mursor.ottiptv.cc/migu/609169285.m3u8?migutoken=9578b37789d7492dbdca055c9cebbde125bcbd8654d2f62ea7229f520ef43a0b874f0f9ebc14bc0409b1e4246318e10fd46efb260fb576d57e1bc8c94b60f697a36d0346986e5e68b5bbe1eff5
凉山新闻,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8#http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel114103/playlist.m3u8?zsicd
凉山新闻,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd=
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd=
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd=#http://m3u8.channel.i0834.cn/nmpi-media/channellive/channel115044/playlist.m3u8?zsicd

辽宁综合,#genre#
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8
辽宁北方,http://fxgm.fxjf.work:19901/tsfile/live/1006_1.m3u8
辽宁北方,http://sh.lnott.top:880/dx25.m3u8
辽宁影视,http://fxgm.fxjf.work:19901/tsfile/live/1001_1.m3u8
辽宁影视,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8
辽宁影视剧,http://dassby.qqff.top:99/live/%E8%BE%BD%E5%AE%81%E5%BD%B1%E8%A7%86%E5%89%A7/index.m3u8
辽宁教育青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8
辽宁教育青少,http://fxgm.fxjf.work:19901/tsfile/live/1005_1.m3u8
辽宁教育青少,http://sh.lnott.top:880/dx24.m3u8
辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8
辽宁生活,http://fxgm.fxjf.work:19901/tsfile/live/1004_1.m3u8
辽宁生活,http://sh.lnott.top:880/dx23.m3u8
辽宁经济,http://ls.qingting.fm/live/23797.m3u8
辽宁经济,http://dassby.qqff.top:99/live/辽宁经济/index.m3u8
辽宁经济,http://fxgm.fxjf.work:19901/tsfile/live/1008_1.m3u8
辽宁经济,http://sh.lnott.top:880/dx26.m3u8
辽宁都市,https://ls.qingting.fm/live/1099/64k.m3u8
辽宁都市,https://ls.qingting.fm/live/1099/64k.m3u8#http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁都市,http://dassby.qqff.top:99/live/辽宁都市/index.m3u8
辽宁都市,http://fxgm.fxjf.work:19901/tsfile/live/1000_1.m3u8
辽宁都市,http://sh.lnott.top:880/dx20.m3u8
辽宁体育休闲,http://sh.lnott.top:880/dx22.m3u8
辽宁公共,http://dassby.qqff.top:99/live/辽宁公共/index.m3u8
辽宁公共,http://fxgm.fxjf.work:19901/tsfile/live/1007_1.m3u8
辽宁公共,http://sh.lnott.top:880/dx27.m3u8
辽宁移动电视,http://fxgm.fxjf.work:19901/tsfile/live/1009_1.m3u8

贵州综合,#genre#
贵州卫视,http://221.2.148.205:8154/tsfile/live/0120_1.m3u8
安顺新闻,https://ls.qingting.fm/live/5022203/64k.m3u8
贵州移动电视频道,http://a21709.tv.netsite.cc/proxy/1401142653/1401142653.m3u8
贵州卫视,http://61.136.172.236:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://58.57.40.22:9901/tsfile/live/1042_1.m3u8
贵州卫视,http://58.19.43.46:9901/tsfile/live/1011_1.m3u8
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://111.227.196.164:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://112.123.243.37:50085/tsfile/live/0130_2.m3u8
贵州卫视,https://www.yangshipin.cn/tv/home?pid=600002490
贵州卫视,http://123.130.84.106:8154/tsfile/live/0120_1.m3u8
贵州卫视,http://113.57.111.4:1111/tsfile/live/1029_1.m3u8
贵州卫视,http://111.14.181.15:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://218.89.240.144:59901/tsfile/live/0120_1.m3u8
贵州卫视,http://59.39.89.130:60901/tsfile/live/0125_15.m3u8
贵州卫视,https://www.yangshipin.cn/tv/home?pid=600002490###WEB\\n
贵州卫视,http://zzssw01.55555.io:9901/tsfile/live/0120_1.m3u8
贵州卫视,http://dassby.qqff.top:99/live/贵州卫视高清/index.m3u8
贵州卫视,https://piccpndali.v.myalicdn.com/audio/guizhou_2.m3u8
贵州卫视,http://112.27.235.94:8000/hls/46/index.m3u8
贵州卫视,http://gfr.x3322.net:9901/tsfile/live/1100_1.m3u8
贵州卫视,http://sh.lnott.top:880/dx50.m3u8
贵州卫视,http://219.145.93.74:10000/tsfile/live/0112_1.m3u8
贵州卫视,http://49.234.31.101:7040/tsfile/live/1079_1.m3u8
贵州卫视,http://36.136.13.250:18181/tsfile/live/0120_1.m3u8
贵州卫视,http://110.53.218.182:9002/tsfile/live/0120_1.m3u8
贵州卫视,http://111.43.126.240:9003/hls/52/index.m3u8
贵州卫视,http://www.cdnstv.com:6398/hls/1130/index.m3u8
贵州卫视,http://1.24.190.98:10080/hls/91/index.m3u8
国学频道,http://183.11.239.36:808/hls/23/index.m3u8
国学频道,https://cqcb.iptv.darwinchow.com/guoxue
天元围棋,http://122.9.151.210:887/rtp/238.255.2.7:5999
天元围棋,https://cqcb.iptv.darwinchow.com/weiqi
贵州影视文艺,http://a21709.tv.netsite.cc/proxy/277498502/277498502.m3u8
贵州科教健康,http://a21709.tv.netsite.cc/proxy/1162947109/1162947109.m3u8

甘肃综合,#genre#
甘肃经济,http://satellitepull.cnr.cn/live/wxgshhzs/playlist.m3u8
甘肃经济,http://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
甘肃经济,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
临夏市电视台,http://124.152.34.102:8030/wCMq71/wCMq71_0.m3u8
渭源新闻,http://pili-live-hls.hfmt.net/gntv/mqtv.m3u8?gansu=
渭源新闻,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8?zgand=
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand=
甘肃公共应急,http://a21709.tv.netsite.cc/proxy/1726841360/1726841360.m3u8
甘肃文化影视,http://a21709.tv.netsite.cc/proxy/1573084994/1573084994.m3u8
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
甘肃经济频道,http://a21709.tv.netsite.cc/proxy/1373372389/1373372389.m3u8
甘南藏语频道,http://pili-live-hls.hfmt.net/gntv/gnzytv.m3u8

广西综合,#genre#
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
广西综艺,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西公共,http://116.9.204.242:9901/tsfile/live/1003_1.m3u8
广西综艺,http://36.136.13.250:18181/tsfile/live/1055_1.m3u8
南宁新闻,http://live.xmcdn.com/live/305/64.m3u8?aac=
广西国际,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8
广西国际,http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8?fbl=
桂林公共,https://pull.gltvs.com/live/glgg/playlist.m3u8?v=654a4f856ca8f4ea018b85acb77572e8&t=2024816762
玉林公共,http://51742.hlsplay.aodianyun.com/tv_radio_51742/tv_channel_3290.m3u8?auth_key=4846966707-0-0-3692291c1867891a8e1bcd3342c2c7d3&extra_key=WyQ8_SnoOM_9UoUOZv2pjgP04oOipJ-pQWnJjw0jcBbaVgB0SkWuufEouIoMrTTOHqCKsiuUTwsIC0eKdC6zj2Gjlo7loVJYBjnj9u34skklFkjAiC1ZElhnKpE8Ld7G4gu1Brfz5mapU04IA8BsDydhsghkaLRDTTxYAQGuvqw
玉林公共,http://36.136.13.230:18181/tsfile/live/1031_1.m3u8

江西综合,#genre#
江西卫视,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8
赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8
赣州教育,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526335287668.m3u8
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8
江西卫视,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8
江西卫视,http://113.26.202.52:1299/tsfile/live/0138_1.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8
江西卫视,http://106.52.196.79:80/TV/mui.php?id=jxws
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8
江西卫视,http://112.123.243.37:50085/tsfile/live/0132_1.m3u8
江西卫视,https://www.yangshipin.cn/tv/home?pid=600002503
江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8
江西卫视,http://182.150.23.74:808/hls/30/index.m3u8
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8
江西卫视,http://111.14.181.15:9901/tsfile/live/0138_1.m3u8
江西卫视,https://www.yangshipin.cn/tv/home?pid=600002503###WEB\\n
江西卫视,http://123.130.84.106:8154/tsfile/live/0138_1.m3u8
江西卫视,http://1.180.2.93:9901/tsfile/live/0138_1.m3u8
江西卫视,http://183.131.246.250:9901/tsfile/live/0138_1.m3u8
江西卫视,http://dassby.qqff.top:99/live/江西卫视/index.m3u8
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8
江西卫视,https://mursor.ottiptv.cc/migu/783847495.m3u8?migutoken=f19e5537f738b9cbc1867e68ea117447258364381c213f7b18b42bfb0572f745da5f628cc22c31485379a3a4a2f61989ff21a0ab07a12307426f72bbbc9e87e10e64b4dad13ef8ef20c54d35eb
江西卫视-MCP,https://mursor.ottiptv.cc/mcp/jiangxi.m3u8
江西卫视,http://219.145.93.74:10000/tsfile/live/0141_1.m3u8
江西卫视,http://122.246.202.255:8081/tsfile/live/0138_1.m3u8
江西卫视,http://219.146.95.58:59902/tsfile/live/0138_1.m3u8
江西卫视,http://125.42.148.104:9901/tsfile/live/0119_1.m3u8
江西卫视,http://125.42.148.148:9901/tsfile/live/0119_1.m3u8
江西卫视,http://36.136.13.248:18181/tsfile/live/1002_1.m3u8
江西卫视,https://cqcb.iptv.darwinchow.com/jiangxiHD
江西卫视,http://111.43.126.240:9003/hls/49/index.m3u8
江西卫视,http://www.cdnstv.com:6398/hls/1132/index.m3u8
江西卫视,http://219.146.95.58:59902/tsfile/live/0138_1.m3u8?txiptv=

新疆综合,#genre#
新疆卫视,http://221.2.148.205:8154/tsfile/live/0110_1.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd=
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8#http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
